slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
72,150.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,161.8,0.43770000000000003,0.2737,0.172,0.0409,69.1,2650,741.0,0.004346,0.06704,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,6.5e-05,17.1
73,148.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,269.0,0.0,0.0,0.0,0.0,0.0,2650,729.4,0.018000000000000002,0.084,547.7,0.0189,0.06643,669.4,0.0,0.0,0.0,0.005,3e-05,26.6
74,148.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,215.3,0.43770000000000003,0.2737,0.172,0.0409,53.8,2650,704.6,0.018000000000000002,0.084,552.1,0.0189,0.06643,674.8,0.0,0.0,0.0,0.005,3e-05,24.0
75,148.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,188.4,0.43770000000000003,0.2737,0.172,0.0409,80.7,2650,701.7,0.018000000000000002,0.084,550.0,0.0189,0.06643,672.0,0.0,0.0,0.0,0.005,3e-05,20.4
76,145.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,322.0,0.0,0.0,0.0,0.0,0.0,2650,678.0,0.018000000000000002,0.084,554.3,0.0189,0.06643,677.5,0.0,0.0,0.0,0.005,3e-05,32.9
77,143.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,254.2,0.43770000000000003,0.2737,0.172,0.0409,63.6,2650,665.0,0.018000000000000002,0.084,556.0,0.0189,0.06643,680.0,0.0,0.0,0.0,0.005,3e-05,32.1
78,143.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,222.4,0.43770000000000003,0.2737,0.172,0.0409,95.3,2650,652.6,0.018000000000000002,0.084,557.9,0.0189,0.06643,681.9,0.0,0.0,0.0,0.005,3e-05,30.4
79,142.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,355.0,0.0,0.0,0.0,0.0,0.0,2650,652.3,0.018000000000000002,0.084,557.6,0.0189,0.06643,681.5,0.0,0.0,0.0,0.005,4e-05,45.0
80,137.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,308.2,0.43770000000000003,0.2737,0.172,0.0409,34.2,2650,658.0,0.018000000000000002,0.084,562.4,0.0189,0.06643,687.4,0.0,0.0,0.0,0.005,4e-05,40.7
81,134.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,284.8,0.43770000000000003,0.2737,0.172,0.0409,50.2,2650,642.8,0.018000000000000002,0.084,574.2,0.0189,0.06643,701.8,0.0,0.0,0.0,0.005,4e-05,38.2
82,132.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,264.0,0.43770000000000003,0.2737,0.172,0.0409,66.0,2650,644.7,0.018000000000000002,0.084,576.0,0.0189,0.06643,704.0,0.0,0.0,0.0,0.005,4e-05,42.4
83,137.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,391.4,0.0,0.0,0.0,0.0,0.0,2650,627.9,0.018000000000000002,0.084,561.0,0.0189,0.06643,685.6,0.0,0.0,0.0,0.005,4e-05,50.2
84,135.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,347.1,0.43770000000000003,0.2737,0.172,0.0409,38.6,2650,609.9,0.018000000000000002,0.084,570.0,0.0189,0.06643,696.6,0.0,0.0,0.0,0.005,4e-05,47.1
85,133.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,323.0,0.43770000000000003,0.2737,0.172,0.0409,57.0,2650,611.8,0.018000000000000002,0.084,571.7,0.0189,0.06643,698.7,0.0,0.0,0.0,0.005,4e-05,44.7
86,130.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,297.1,0.43770000000000003,0.2737,0.172,0.0409,74.3,2650,616.0,0.018000000000000002,0.084,575.0,0.0189,0.06643,703.0,0.0,0.0,0.0,0.005,4e-05,48.5
87,140.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,466.7,0.0,0.0,0.0,0.0,0.0,2650,586.1,0.018000000000000002,0.084,547.7,0.0189,0.06643,669.5,0.0,0.0,0.0,0.005,4e-05,58.0
88,137.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,411.0,0.43770000000000003,0.2737,0.172,0.0409,45.7,2650,570.2,0.018000000000000002,0.084,557.7,0.0189,0.06643,681.6,0.0,0.0,0.0,0.005,4e-05,53.4
89,137.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,388.2,0.43770000000000003,0.2737,0.172,0.0409,68.5,2650,568.6,0.018000000000000002,0.084,556.1,0.0189,0.06643,679.7,0.0,0.0,0.0,0.005,4e-05,51.8
90,137.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,365.3,0.43770000000000003,0.2737,0.172,0.0409,91.3,2650,549.4,0.018000000000000002,0.084,562.8,0.0189,0.06643,687.9,0.0,0.0,0.0,0.005,4e-05,54.3
91,145.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,483.0,0.0,0.0,0.0,0.0,0.0,2650,678.0,0.004346,0.06704,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,52.9
92,146.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,438.0,0.43770000000000003,0.2737,0.172,0.0409,49.0,2650,653.0,0.004346,0.06704,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,59.7
93,147.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,416.5,0.43770000000000003,0.2737,0.172,0.0409,73.5,2650,649.0,0.004346,0.06704,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,55.5
94,148.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,395.0,0.43770000000000003,0.2737,0.172,0.0409,98.0,2650,645.0,0.004346,0.06704,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,56.1
95,145.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,414.0,0.0,0.0,0.0,0.0,0.0,2650,718.0,0.004346,0.06704,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,45.8
96,146.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,375.0,0.43770000000000003,0.2737,0.172,0.0409,42.0,2650,694.0,0.004346,0.06704,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,48.8
97,147.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,357.0,0.43770000000000003,0.2737,0.172,0.0409,63.0,2650,690.0,0.004346,0.06704,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,44.9
98,148.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,338.0,0.43770000000000003,0.2737,0.172,0.0409,85.0,2650,685.0,0.004346,0.06704,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,44.1
99,145.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,362.5,0.0,0.0,0.0,0.0,0.0,2650,754.0,0.004346,0.06704,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,41.6
100,146.0,0.5438000000000001,0.1975,0.0191,0.1696,37.3,59.4,5.1,6.5,8.7,177.19,227.0,262.0,328.5,0.43770000000000003,0.2737,0.172,0.0409,36.5,2650,729.0,0.004346,0.06704,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,41.7
