slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
475,126.0,0.33,0.441,0.013000000000000001,0.154,25.4,45.0,4.6,5.7,8.5,160.99,228.79,258.52,263.0,0.5636,0.21850000000000003,0.0767,0.0242,88.0,2910,810.0,0.013999999999999999,0.068,501.3,0.008,0.07,612.7,0.0,0.0,0.0,0.006999999999999999,0.00023,47.1
476,126.0,0.33,0.441,0.013000000000000001,0.154,25.4,45.0,4.6,5.7,8.5,160.99,228.79,258.52,296.0,0.5636,0.21850000000000003,0.0767,0.0242,74.0,2760,744.0,0.022000000000000002,0.057999999999999996,566.1,0.016,0.038700000000000005,691.9,0.0,0.0,0.0,0.006999999999999999,0.00026,48.7
477,126.0,0.33,0.441,0.013000000000000001,0.154,25.4,45.0,4.6,5.7,8.5,160.99,228.79,258.52,378.0,0.5636,0.21850000000000003,0.0767,0.0242,42.0,2760,713.0,0.022000000000000002,0.057999999999999996,566.1,0.016,0.038700000000000005,691.9,0.0,0.0,0.0,0.006999999999999999,0.00026,59.2
478,113.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,188.0,0.5156000000000001,0.22469999999999998,0.1219,0.0634,47.0,2910,838.0,0.008199999999999999,0.034,574.8,0.008199999999999999,0.034,862.2,0.0,0.0,0.0,0.007021276600000001,5.957447e-05,26.8
479,113.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,205.6,0.5156000000000001,0.22469999999999998,0.1219,0.0634,51.4,2910,808.0,0.008199999999999999,0.034,578.8,0.008199999999999999,0.034,868.2,0.0,0.0,0.0,0.00700389105,5.836576e-05,33.1
480,113.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,226.4,0.5156000000000001,0.22469999999999998,0.1219,0.0634,56.6,2910,777.0,0.008199999999999999,0.034,580.8,0.008199999999999999,0.034,871.2,0.0,0.0,0.0,0.006996466430000001,6.007067e-05,37.7
481,113.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,265.6,0.5156000000000001,0.22469999999999998,0.1219,0.0634,66.4,2910,740.0,0.008199999999999999,0.034,578.4,0.008199999999999999,0.034,867.6,0.0,0.0,0.0,0.00698795181,6.024096e-05,49.1
482,138.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,230.4,0.5156000000000001,0.22469999999999998,0.1219,0.0634,57.6,2910,857.0,0.008199999999999999,0.034,518.0,0.008199999999999999,0.034,777.0,0.0,0.0,0.0,0.00701388889,4.1666669999999997e-05,27.1
483,138.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,251.2,0.5156000000000001,0.22469999999999998,0.1219,0.0634,62.8,2910,826.0,0.008199999999999999,0.034,520.0,0.008199999999999999,0.034,780.0,0.0,0.0,0.0,0.00700636943,4.1401270000000004e-05,35.6
484,138.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,276.0,0.5156000000000001,0.22469999999999998,0.1219,0.0634,69.0,2910,793.0,0.008199999999999999,0.034,521.2,0.008199999999999999,0.034,781.8,0.0,0.0,0.0,0.00701449275,4.0579709999999994e-05,38.2
485,138.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,315.2,0.5156000000000001,0.22469999999999998,0.1219,0.0634,78.8,2910,755.0,0.008199999999999999,0.034,522.0,0.008199999999999999,0.034,783.0,0.0,0.0,0.0,0.007005076139999999,4.060914e-05,49.5
486,98.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,163.2,0.5156000000000001,0.22469999999999998,0.1219,0.0634,40.8,2910,725.0,0.008199999999999999,0.034,406.25,0.008199999999999999,0.034,406.25,0.008199999999999999,0.034,812.5,0.00700980392,5.882353e-05,29.2
487,98.0,0.4892,0.244,0.0471,0.1678,27.3,50.0,3.5,5.3,8.3,134.0,210.0,268.0,196.0,0.5156000000000001,0.22469999999999998,0.1219,0.0634,49.0,2910,644.0,0.008199999999999999,0.034,417.0,0.008199999999999999,0.034,417.0,0.008199999999999999,0.034,834.0,0.00702040816,6.122449e-05,39.2
488,119.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,216.0,0.0,0.0,0.0,0.0,0.0,2750,803.3156499,0.008199999999999999,0.034,571.2466844,0.008199999999999999,0.034,856.8700265,0.0,0.0,0.0,0.006999999999999999,0.000125,29.9
489,117.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,234.0,0.0,0.0,0.0,0.0,0.0,2750,795.5172414,0.008199999999999999,0.034,565.7011494,0.008199999999999999,0.034,848.5517241,0.0,0.0,0.0,0.006999999999999999,0.000125,36.7
490,115.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,167.2,0.5156000000000001,0.22469999999999998,0.1219,0.0634,41.8,2750,808.0982993,0.008199999999999999,0.034,574.6476795,0.008199999999999999,0.034,861.9715192,0.0,0.0,0.0,0.006999999999999999,0.000125,27.6
491,113.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,180.8,0.5156000000000001,0.22469999999999998,0.1219,0.0634,45.2,2750,782.734904,0.008199999999999999,0.034,556.6114873,0.008199999999999999,0.034,834.917231,0.0,0.0,0.0,0.006999999999999999,0.000125,32.9
492,113.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,143.5,0.5156000000000001,0.22469999999999998,0.1219,0.0634,61.5,2750,807.6501794,0.008199999999999999,0.034,574.3290165,0.008199999999999999,0.034,861.4935247,0.0,0.0,0.0,0.006999999999999999,0.000125,24.3
493,112.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,156.8,0.5156000000000001,0.22469999999999998,0.1219,0.0634,67.2,2750,799.0354189,0.008199999999999999,0.034,568.2029646,0.008199999999999999,0.034,852.3044469,0.0,0.0,0.0,0.006999999999999999,0.000125,29.1
494,111.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,172.9,0.5156000000000001,0.22469999999999998,0.1219,0.0634,74.1,2750,795.2494929,0.008199999999999999,0.034,565.5107505,0.008199999999999999,0.034,848.2661258,0.0,0.0,0.0,0.006999999999999999,0.000125,33.8
495,111.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,121.2,0.5156000000000001,0.22469999999999998,0.1219,0.0634,80.8,2750,810.0221563,0.008199999999999999,0.034,576.0157556,0.008199999999999999,0.034,864.0236334,0.0,0.0,0.0,0.006999999999999999,0.000125,21.2
496,110.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,132.0,0.5156000000000001,0.22469999999999998,0.1219,0.0634,88.0,2750,800.5601498,0.008199999999999999,0.034,569.2872176,0.008199999999999999,0.034,853.9308264,0.0,0.0,0.0,0.006999999999999999,0.000125,26.6
497,109.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,145.2,0.5156000000000001,0.22469999999999998,0.1219,0.0634,96.8,2750,797.9609924,0.008199999999999999,0.034,567.4389279,0.008199999999999999,0.034,851.1583918,0.0,0.0,0.0,0.006999999999999999,0.000125,31.3
498,108.0,0.4892,0.244,0.0471,0.1678,22.2,51.7,3.5,5.3,8.3,134.0,210.0,268.0,162.0,0.5156000000000001,0.22469999999999998,0.1219,0.0634,108.0,2750,790.1388672,0.008199999999999999,0.034,561.8765278,0.008199999999999999,0.034,842.8147917,0.0,0.0,0.0,0.006999999999999999,0.000125,39.2
499,92.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.185,265.01,142.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,77.0,2750,600.0,0.0011,0.035,501.9,0.0011,0.035,334.6,0.0011,0.035,836.5,0.006,8.999999999999999e-05,31.7
500,110.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.28,170.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,92.0,2750,656.0,0.0011,0.035,605.2,0.0011,0.035,907.8,0.0,0.0,0.0,0.006,8.999999999999999e-05,33.0
501,93.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.185,265.01,131.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,71.0,2750,625.0,0.0011,0.035,498.0,0.0011,0.035,332.0,0.0011,0.035,830.0,0.006,8.999999999999999e-05,25.7
502,111.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.185,266.785,157.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,84.0,2750,683.0,0.0011,0.035,601.2,0.0011,0.035,901.8,0.0,0.0,0.0,0.006,8.999999999999999e-05,25.3
503,94.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.185,265.01,122.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,66.0,2750,650.0,0.0011,0.035,493.5,0.0011,0.035,329.0,0.0011,0.035,822.5,0.006,8.999999999999999e-05,22.6
504,112.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.185,265.01,146.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,78.0,2750,708.0,0.0011,0.035,596.4,0.0011,0.035,894.6,0.0,0.0,0.0,0.006,8.999999999999999e-05,21.0
505,91.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,192.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,48.0,2750,599.0,0.0011,0.035,501.0,0.0011,0.035,334.0,0.0011,0.035,835.0,0.006,8.999999999999999e-05,39.2
506,110.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,232.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,58.0,2750,653.0,0.0011,0.035,602.0,0.0011,0.035,903.0,0.0,0.0,0.0,0.006,8.999999999999999e-05,40.3
507,97.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.185,265.01,136.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,58.0,2920,668.0,0.0011,0.035,483.9,0.0011,0.035,322.6,0.0011,0.035,806.5,0.006,0.0075,20.8
508,116.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,193.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,64.0,2920,717.0,0.0011,0.035,577.6,0.0011,0.035,866.4,0.0,0.0,0.0,0.006,0.0075,27.9
509,99.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.28,165.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,55.0,2920,639.0,0.0011,0.035,485.1,0.0011,0.035,323.4,0.0011,0.035,808.5,0.006,0.0075,28.1
510,140.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,260.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,65.0,2920,771.0,0.0011,0.035,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0075,32.8
511,118.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,220.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,55.0,2920,691.0,0.0011,0.035,582.0,0.0011,0.035,873.0,0.0,0.0,0.0,0.006,0.0075,32.9
512,98.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.28,182.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,46.0,2920,617.0,0.0011,0.035,492.0,0.0011,0.035,328.0,0.0011,0.035,820.0,0.006,0.0075,34.2
513,117.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,240.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,60.0,2920,664.0,0.0011,0.035,585.2,0.0011,0.035,877.8,0.0,0.0,0.0,0.006,0.0075,39.9
514,115.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,263.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,66.0,2920,637.0,0.0011,0.035,587.6,0.0011,0.035,881.4,0.0,0.0,0.0,0.006,0.0075,44.5
515,145.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,363.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,91.0,2920,665.0,0.0011,0.035,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0075,50.3
516,114.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,285.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,71.0,2920,610.0,0.0011,0.035,589.6,0.0011,0.035,884.4,0.0,0.0,0.0,0.006,0.0075,49.5
517,116.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,202.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,67.0,2920,672.0,0.0011,0.035,592.4,0.0011,0.035,888.6,0.0,0.0,0.0,0.006,0.0075,30.2
518,115.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,221.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,74.0,2920,645.0,0.0011,0.035,595.2,0.0011,0.035,892.8,0.0,0.0,0.0,0.006,0.0075,35.6
519,136.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,227.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,76.0,2920,840.0,0.0011,0.035,664.4,0.0011,0.035,543.6,0.0,0.0,0.0,0.006999999999999999,0.0034999999999999996,27.2
520,135.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,251.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,63.0,2920,819.0,0.0011,0.035,674.85,0.0011,0.035,552.15,0.0,0.0,0.0,0.006999999999999999,0.0034999999999999996,32.7
521,135.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,277.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,69.0,2920,807.0,0.0011,0.035,664.95,0.0011,0.035,544.05,0.0,0.0,0.0,0.006999999999999999,0.0034999999999999996,36.2
522,134.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,306.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,77.0,2920,775.0,0.0011,0.035,665.5,0.0011,0.035,544.5,0.0,0.0,0.0,0.006999999999999999,0.0034999999999999996,48.8
523,133.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,333.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,83.0,2920,746.0,0.0011,0.035,667.15,0.0011,0.035,545.85,0.0,0.0,0.0,0.006999999999999999,0.0034999999999999996,51.3
524,134.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,234.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,78.0,2920,819.0,0.0011,0.035,674.85,0.0011,0.035,552.15,0.0,0.0,0.0,0.006999999999999999,0.0034999999999999996,31.0
525,133.0,0.4892,0.244,0.0471,0.1678,28.0,49.0,4.8,6.2,8.4,150.03,214.135,267.29,256.0,0.49820000000000003,0.218,0.14150000000000001,0.057699999999999994,85.0,2920,789.0,0.0011,0.035,677.6,0.0011,0.035,554.4,0.0,0.0,0.0,0.006999999999999999,0.0034999999999999996,35.9
526,117.0,0.4963,0.2625,0.0188,0.1547,32.0,46.7,4.9,6.8,8.6,171.36,227.63,261.49,230.9210526,0.522596,0.229227,0.084178,0.033348,77.0,2760,642.8128309,0.003,0.057999999999999996,682.9886328,0.002,0.06749,682.9886328,0.0,0.0,0.0,0.006,0.0,42.3
527,120.0,0.4963,0.2625,0.0188,0.1547,32.0,46.7,4.9,6.8,8.6,171.36,227.63,261.49,257.1428571,0.522596,0.229227,0.084178,0.033348,85.71428571,2760,612.2715618,0.003,0.057999999999999996,681.3989962,0.002,0.06749,681.3989962,0.0,0.0,0.0,0.006,0.0,44.5
528,118.0,0.4963,0.2625,0.0188,0.1547,32.0,46.7,4.9,6.8,8.6,171.36,227.63,261.49,184.375,0.522596,0.229227,0.084178,0.033348,61.45833333,2740,715.264117,0.003,0.057999999999999996,624.8042434,0.002,0.06744,763.6496308,0.0,0.0,0.0,0.0045000000000000005,0.0,25.9
529,114.0,0.32689999999999997,0.4422,0.0209,0.1568,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.38,190.0,0.522596,0.229227,0.084178,0.033348,63.33333333,2740,800.1864844,0.003,0.057999999999999996,731.0794698,0.002,0.06744,893.5415742,0.0,0.0,0.0,0.0045000000000000005,0.0,31.0
530,140.0,0.4963,0.2625,0.0188,0.1547,32.0,46.7,4.9,6.8,8.6,171.36,227.63,261.49,262.5,0.522596,0.229227,0.084178,0.033348,87.5,2740,806.533235,0.003,0.057999999999999996,665.3899189,0.002,0.06744,544.4099336,0.0,0.0,0.0,0.0045000000000000005,0.0,38.5
531,134.0,0.32689999999999997,0.4422,0.0209,0.1568,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.38,251.25,0.522596,0.229227,0.084178,0.033348,83.75,2740,783.608355,0.003,0.057999999999999996,646.4768929,0.002,0.06744,528.9356396,0.0,0.0,0.0,0.006,0.0,38.9
532,87.0,0.4963,0.2625,0.0188,0.1547,32.0,46.7,4.9,6.8,8.6,171.36,227.63,259.47,63.27272727,0.522596,0.229227,0.084178,0.033348,94.90909091,2760,724.3544727,0.003,0.057999999999999996,461.7759764,0.002,0.06749,615.7013018,0.001,0.061500000000000006,461.7759764,0.006,0.0,12.2
533,85.0,0.32689999999999997,0.4422,0.0209,0.1568,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.36,61.81818182,0.522596,0.229227,0.084178,0.033348,92.72727273,2760,727.3963137,0.003,0.057999999999999996,463.71515,0.002,0.06749,618.2868666,0.001,0.061500000000000006,463.71515,0.006,0.0,11.3
534,98.0,0.4963,0.2625,0.0188,0.1547,32.0,46.7,4.9,6.8,8.6,171.36,227.63,259.47,88.2,0.522596,0.229227,0.084178,0.033348,107.8,2760,732.1784335,0.003,0.057999999999999996,650.8252742,0.002,0.06749,650.8252742,0.0,0.0,0.0,0.006,0.0,15.0
535,97.0,0.32689999999999997,0.4422,0.0209,0.1568,22.65,43.05,3.75,5.15,8.1,136.55,196.895,219.36,87.3,0.522596,0.229227,0.084178,0.033348,106.7,2760,733.8656731,0.003,0.057999999999999996,652.3250428,0.002,0.06749,652.3250428,0.0,0.0,0.0,0.006,0.0,14.1
536,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,170.4444444,0.524,0.24,0.094,0.032,91.77777778,2750,673.1944681,0.01,0.092,1366.788769,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.00010999999999999999,36.8
537,115.0,0.319,0.457,0.013000000000000001,0.152,25.0,43.1,4.7,4.8,8.8,158.53,225.0,260.0,166.1111111,0.524,0.24,0.094,0.032,89.44444444,2750,678.051124,0.01,0.092,1376.649252,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.00014000000000000001,25.5
538,118.0,0.53,0.24300000000000002,0.006,0.163,31.8,48.9,5.9,7.2,9.7,172.0,248.0,286.0,170.4444444,0.524,0.24,0.094,0.032,91.77777778,2750,673.4954284,0.01,0.092,1367.399809,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.00010999999999999999,38.6
539,114.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,164.6666667,0.524,0.24,0.094,0.032,88.66666667,2750,679.8158413,0.01,0.092,1380.232163,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.00015,27.5
540,100.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,166.6666667,0.524,0.24,0.094,0.032,55.55555556,2730,598.9674868,0.008,0.10300000000000001,462.0606327,0.008,0.06905,462.0606327,0.00037,0.062130000000000005,616.0808436,0.006,0.0001,33.8
541,102.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,170.0,0.524,0.24,0.094,0.032,56.66666667,2730,638.7672525,0.008,0.10300000000000001,447.1370768,0.008,0.06905,447.1370768,0.00045,0.06202,596.182769,0.006,0.0001,36.3
542,105.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,175.0,0.524,0.24,0.094,0.032,58.33333333,2730,676.6291289,0.008,0.10300000000000001,431.3510697,0.008,0.06905,431.3510697,0.00045,0.060880000000000004,575.1347596,0.006,0.0001,36.0
543,107.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,178.3333333,0.524,0.24,0.094,0.032,59.44444444,2730,715.5392225,0.008,0.10300000000000001,416.6963707,0.008,0.06905,416.6963707,0.0008100000000000001,0.059070000000000004,555.595161,0.006,0.0001,36.3
544,115.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,191.6666667,0.524,0.24,0.094,0.032,63.88888889,2730,621.5564876,0.008,0.10300000000000001,725.1492355,0.008,0.06905,725.1492355,0.0,0.0,0.0,0.006,0.0001,31.5
545,117.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,195.0,0.524,0.24,0.094,0.032,65.0,2730,659.7587843,0.008,0.10300000000000001,700.9937083,0.008,0.06905,700.9937083,0.0,0.0,0.0,0.006,0.0001,36.2
546,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,196.6666667,0.524,0.24,0.094,0.032,65.55555556,2730,699.1992266,0.008,0.10300000000000001,678.6345434,0.008,0.06905,678.6345434,0.0,0.0,0.0,0.006,0.0001,36.4
547,121.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,201.6666667,0.524,0.24,0.094,0.032,67.22222222,2730,734.9551068,0.008,0.10300000000000001,653.2934283,0.008,0.06905,653.2934283,0.0,0.0,0.0,0.006,0.0001,36.2
548,120.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,200.0,0.524,0.24,0.094,0.032,66.66666667,2750,661.0748674,0.011000000000000001,0.092,632.1528419,0.009000000000000001,0.06905,772.6312513,0.0,0.0,0.0,0.006,0.0001,35.5
549,122.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,203.3333333,0.524,0.24,0.094,0.032,67.77777778,2750,699.0508507,0.011000000000000001,0.092,610.6414784,0.009000000000000001,0.06905,746.3395848,0.0,0.0,0.0,0.006,0.0001,38.4
550,126.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,210.0,0.524,0.24,0.094,0.032,70.0,2750,733.1508035,0.011000000000000001,0.092,586.5206428,0.009000000000000001,0.06905,716.8585634,0.0,0.0,0.0,0.006,0.0001,38.8
551,129.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,215.0,0.524,0.24,0.094,0.032,71.66666667,2750,768.3101172,0.011000000000000001,0.092,564.1013755,0.009000000000000001,0.06905,689.4572367,0.0,0.0,0.0,0.006,0.0001,38.8
552,103.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,171.6666667,0.524,0.24,0.094,0.032,57.22222222,2750,558.6327684,0.011000000000000001,0.092,476.9864407,0.009000000000000001,0.06905,476.9864407,0.019467,0.06167,635.981921,0.006,0.0001,36.0
553,105.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,175.0,0.524,0.24,0.094,0.032,58.33333333,2750,598.8506641,0.011000000000000001,0.092,461.9705123,0.009000000000000001,0.06905,461.9705123,0.019474,0.061470000000000004,615.9606831,0.006,0.0001,38.9
554,108.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,180.0,0.524,0.24,0.094,0.032,60.0,2750,637.2238214,0.011000000000000001,0.092,446.056675,0.009000000000000001,0.06905,446.056675,0.021283,0.06141,594.7422333,0.006,0.0001,39.2
555,110.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,183.3333333,0.524,0.24,0.094,0.032,61.11111111,2750,676.5591728,0.011000000000000001,0.092,431.3064726,0.009000000000000001,0.06905,431.3064726,0.019190000000000002,0.06042,575.0752969,0.006,0.0001,39.5
556,122.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,349.0,0.0,0.0,0.0,0.0,0.0,2750,662.0,0.011000000000000001,0.092,607.0,0.009000000000000001,0.06905,742.0,0.0,0.0,0.0,0.006,8e-05,58.4
557,120.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,291.0,0.524,0.24,0.094,0.032,51.0,2750,640.0,0.011000000000000001,0.092,614.0,0.009000000000000001,0.06905,751.0,0.0,0.0,0.0,0.006,8.999999999999999e-05,57.3
558,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,253.0,0.524,0.24,0.094,0.032,84.0,2750,620.0,0.011000000000000001,0.092,623.0,0.009000000000000001,0.06905,761.0,0.0,0.0,0.0,0.006,0.0001,53.0
559,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,219.0,0.524,0.24,0.094,0.032,118.0,2750,616.0,0.011000000000000001,0.092,620.0,0.009000000000000001,0.06905,757.0,0.0,0.0,0.0,0.006,0.00010999999999999999,45.9
